Mod Key,Group,Generation Type,Required Level,Stats,Spawn Weights
FrenzyChargePerSecondEldritchImplicitUniquePresence2,,searing_exarch_implicit,75,body_armour_implicit_gain_frenzy_charge_every_x_ms (10000 to 10000) | local_influence_mod_requires_unique_monster_presence (1 to 1),body_armour:250
FrenzyChargePerSecondEldritchImplicitUniquePresence3,,searing_exarch_implicit,75,body_armour_implicit_gain_frenzy_charge_every_x_ms (9000 to 9000) | local_influence_mod_requires_unique_monster_presence (1 to 1),body_armour:250
FrenzyChargePerSecondEldritchImplicitUniquePresence4,,searing_exarch_implicit,75,body_armour_implicit_gain_frenzy_charge_every_x_ms (8000 to 8000) | local_influence_mod_requires_unique_monster_presence (1 to 1),body_armour:250
FrenzyChargePerSecondEldritchImplicitUniquePresence5,,searing_exarch_implicit,75,body_armour_implicit_gain_frenzy_charge_every_x_ms (7000 to 7000) | local_influence_mod_requires_unique_monster_presence (1 to 1),body_armour:250
FrenzyChargePerSecondEldritchImplicitUniquePresence6,,searing_exarch_implicit,75,body_armour_implicit_gain_frenzy_charge_every_x_ms (6000 to 6000) | local_influence_mod_requires_unique_monster_presence (1 to 1),body_armour:250
FrenzyChargePerSecondEldritchImplicitPinnaclePresence1,,searing_exarch_implicit,75,body_armour_implicit_gain_frenzy_charge_every_x_ms (7000 to 7000) | local_influence_mod_requires_celestial_boss_presence (1 to 1),
FrenzyChargePerSecondEldritchImplicitPinnaclePresence2,,searing_exarch_implicit,75,body_armour_implicit_gain_frenzy_charge_every_x_ms (6000 to 6000) | local_influence_mod_requires_celestial_boss_presence (1 to 1),
FrenzyChargePerSecondEldritchImplicitPinnaclePresence3,,searing_exarch_implicit,75,body_armour_implicit_gain_frenzy_charge_every_x_ms (5000 to 5000) | local_influence_mod_requires_celestial_boss_presence (1 to 1),body_armour:100
FrenzyChargePerSecondEldritchImplicitPinnaclePresence4,,searing_exarch_implicit,75,body_armour_implicit_gain_frenzy_charge_every_x_ms (4000 to 4000) | local_influence_mod_requires_celestial_boss_presence (1 to 1),body_armour:100
FrenzyChargePerSecondEldritchImplicitPinnaclePresence5,,searing_exarch_implicit,75,body_armour_implicit_gain_frenzy_charge_every_x_ms (3000 to 3000) | local_influence_mod_requires_celestial_boss_presence (1 to 1),body_armour:100
FrenzyChargePerSecondEldritchImplicitPinnaclePresence6,,searing_exarch_implicit,75,body_armour_implicit_gain_frenzy_charge_every_x_ms (2000 to 2000) | local_influence_mod_requires_celestial_boss_presence (1 to 1),body_armour:100
PowerChargePerSecondEldritchImplicit1,,searing_exarch_implicit,75,body_armour_implicit_gain_power_charge_every_x_ms (15000 to 15000),body_armour:500
PowerChargePerSecondEldritchImplicit2,,searing_exarch_implicit,75,body_armour_implicit_gain_power_charge_every_x_ms (14000 to 14000),body_armour:500
PowerChargePerSecondEldritchImplicit3,,searing_exarch_implicit,75,body_armour_implicit_gain_power_charge_every_x_ms (13000 to 13000),body_armour:500
PowerChargePerSecondEldritchImplicit4,,searing_exarch_implicit,75,body_armour_implicit_gain_power_charge_every_x_ms (12000 to 12000),body_armour:500
PowerChargePerSecondEldritchImplicit5,,searing_exarch_implicit,75,body_armour_implicit_gain_power_charge_every_x_ms (11000 to 11000),body_armour:500
PowerChargePerSecondEldritchImplicit6,,searing_exarch_implicit,75,body_armour_implicit_gain_power_charge_every_x_ms (10000 to 10000),body_armour:500
PowerChargePerSecondEldritchImplicitUniquePresence1,,searing_exarch_implicit,75,body_armour_implicit_gain_power_charge_every_x_ms (11000 to 11000) | local_influence_mod_requires_unique_monster_presence (1 to 1),
PowerChargePerSecondEldritchImplicitUniquePresence2,,searing_exarch_implicit,75,body_armour_implicit_gain_power_charge_every_x_ms (10000 to 10000) | local_influence_mod_requires_unique_monster_presence (1 to 1),body_armour:250
PowerChargePerSecondEldritchImplicitUniquePresence3,,searing_exarch_implicit,75,body_armour_implicit_gain_power_charge_every_x_ms (9000 to 9000) | local_influence_mod_requires_unique_monster_presence (1 to 1),body_armour:250
PowerChargePerSecondEldritchImplicitUniquePresence4,,searing_exarch_implicit,75,body_armour_implicit_gain_power_charge_every_x_ms (8000 to 8000) | local_influence_mod_requires_unique_monster_presence (1 to 1),body_armour:250
PowerChargePerSecondEldritchImplicitUniquePresence5,,searing_exarch_implicit,75,body_armour_implicit_gain_power_charge_every_x_ms (7000 to 7000) | local_influence_mod_requires_unique_monster_presence (1 to 1),body_armour:250
PowerChargePerSecondEldritchImplicitUniquePresence6,,searing_exarch_implicit,75,body_armour_implicit_gain_power_charge_every_x_ms (6000 to 6000) | local_influence_mod_requires_unique_monster_presence (1 to 1),body_armour:250
PowerChargePerSecondEldritchImplicitPinnaclePresence1,,searing_exarch_implicit,75,body_armour_implicit_gain_power_charge_every_x_ms (7000 to 7000) | local_influence_mod_requires_celestial_boss_presence (1 to 1),
PowerChargePerSecondEldritchImplicitPinnaclePresence2,,searing_exarch_implicit,75,body_armour_implicit_gain_power_charge_every_x_ms (6000 to 6000) | local_influence_mod_requires_celestial_boss_presence (1 to 1),
PowerChargePerSecondEldritchImplicitPinnaclePresence3,,searing_exarch_implicit,75,body_armour_implicit_gain_power_charge_every_x_ms (5000 to 5000) | local_influence_mod_requires_celestial_boss_presence (1 to 1),body_armour:100
PowerChargePerSecondEldritchImplicitPinnaclePresence4,,searing_exarch_implicit,75,body_armour_implicit_gain_power_charge_every_x_ms (4000 to 4000) | local_influence_mod_requires_celestial_boss_presence (1 to 1),body_armour:100
PowerChargePerSecondEldritchImplicitPinnaclePresence5,,searing_exarch_implicit,75,body_armour_implicit_gain_power_charge_every_x_ms (3000 to 3000) | local_influence_mod_requires_celestial_boss_presence (1 to 1),body_armour:100
PowerChargePerSecondEldritchImplicitPinnaclePresence6,,searing_exarch_implicit,75,body_armour_implicit_gain_power_charge_every_x_ms (2000 to 2000) | local_influence_mod_requires_celestial_boss_presence (1 to 1),body_armour:100
BlockPercentEldritchImplicit1,,eater_of_worlds_implicit,75,monster_base_block_% (5 to 5),"body_armour:700, amulet:700"
BlockPercentEldritchImplicit2,,eater_of_worlds_implicit,75,monster_base_block_% (6 to 6),"body_armour:700, amulet:700"
BlockPercentEldritchImplicit3,,eater_of_worlds_implicit,75,monster_base_block_% (7 to 7),"body_armour:700, amulet:700"
BlockPercentEldritchImplicit4,,eater_of_worlds_implicit,75,monster_base_block_% (8 to 8),"body_armour:700, amulet:700"
BlockPercentEldritchImplicit5,,eater_of_worlds_implicit,75,monster_base_block_% (9 to 9),"body_armour:700, amulet:700"
BlockPercentEldritchImplicit6,,eater_of_worlds_implicit,75,monster_base_block_% (10 to 10),"body_armour:700, amulet:700"
BlockPercentEldritchImplicitUniquePresence1,,eater_of_worlds_implicit,75,monster_base_block_% (7 to 7) | local_influence_mod_requires_unique_monster_presence (1 to 1),
BlockPercentEldritchImplicitUniquePresence2,,eater_of_worlds_implicit,75,monster_base_block_% (8 to 8) | local_influence_mod_requires_unique_monster_presence (1 to 1),"body_armour:350, amulet:350"
BlockPercentEldritchImplicitUniquePresence3,,eater_of_worlds_implicit,75,monster_base_block_% (9 to 9) | local_influence_mod_requires_unique_monster_presence (1 to 1),"body_armour:350, amulet:350"
BlockPercentEldritchImplicitUniquePresence4,,eater_of_worlds_implicit,75,monster_base_block_% (10 to 10) | local_influence_mod_requires_unique_monster_presence (1 to 1),"body_armour:350, amulet:350"
BlockPercentEldritchImplicitUniquePresence5,,eater_of_worlds_implicit,75,monster_base_block_% (11 to 11) | local_influence_mod_requires_unique_monster_presence (1 to 1),"body_armour:350, amulet:350"
BlockPercentEldritchImplicitUniquePresence6,,eater_of_worlds_implicit,75,monster_base_block_% (12 to 12) | local_influence_mod_requires_unique_monster_presence (1 to 1),"body_armour:350, amulet:350"
BlockPercentEldritchImplicitPinnaclePresence1,,eater_of_worlds_implicit,75,monster_base_block_% (9 to 9) | local_influence_mod_requires_celestial_boss_presence (1 to 1),
BlockPercentEldritchImplicitPinnaclePresence2,,eater_of_worlds_implicit,75,monster_base_block_% (10 to 10) | local_influence_mod_requires_celestial_boss_presence (1 to 1),
BlockPercentEldritchImplicitPinnaclePresence3,,eater_of_worlds_implicit,75,monster_base_block_% (11 to 11) | local_influence_mod_requires_celestial_boss_presence (1 to 1),"body_armour:140, amulet:140"
BlockPercentEldritchImplicitPinnaclePresence4,,eater_of_worlds_implicit,75,monster_base_block_% (12 to 12) | local_influence_mod_requires_celestial_boss_presence (1 to 1),"body_armour:140, amulet:140"
BlockPercentEldritchImplicitPinnaclePresence5,,eater_of_worlds_implicit,75,monster_base_block_% (13 to 13) | local_influence_mod_requires_celestial_boss_presence (1 to 1),"body_armour:140, amulet:140"
BlockPercentEldritchImplicitPinnaclePresence6,,eater_of_worlds_implicit,75,monster_base_block_% (14 to 14) | local_influence_mod_requires_celestial_boss_presence (1 to 1),"body_armour:140, amulet:140"
SpellBlockPercentageEldritchImplicit1,,eater_of_worlds_implicit,75,base_spell_block_% (5 to 5),"body_armour:700, amulet:700"
SpellBlockPercentageEldritchImplicit2,,eater_of_worlds_implicit,75,base_spell_block_% (6 to 6),"body_armour:700, amulet:700"
SpellBlockPercentageEldritchImplicit3,,eater_of_worlds_implicit,75,base_spell_block_% (7 to 7),"body_armour:700, amulet:700"
SpellBlockPercentageEldritchImplicit4,,eater_of_worlds_implicit,75,base_spell_block_% (8 to 8),"body_armour:700, amulet:700"
SpellBlockPercentageEldritchImplicit5,,eater_of_worlds_implicit,75,base_spell_block_% (9 to 9),"body_armour:700, amulet:700"
SpellBlockPercentageEldritchImplicit6,,eater_of_worlds_implicit,75,base_spell_block_% (10 to 10),"body_armour:700, amulet:700"
SpellBlockPercentageEldritchImplicitUniquePresence1,,eater_of_worlds_implicit,75,base_spell_block_% (7 to 7) | local_influence_mod_requires_unique_monster_presence (1 to 1),
SpellBlockPercentageEldritchImplicitUniquePresence2,,eater_of_worlds_implicit,75,base_spell_block_% (8 to 8) | local_influence_mod_requires_unique_monster_presence (1 to 1),"body_armour:350, amulet:350"
SpellBlockPercentageEldritchImplicitUniquePresence3,,eater_of_worlds_implicit,75,base_spell_block_% (9 to 9) | local_influence_mod_requires_unique_monster_presence (1 to 1),"body_armour:350, amulet:350"
SpellBlockPercentageEldritchImplicitUniquePresence4,,eater_of_worlds_implicit,75,base_spell_block_% (10 to 10) | local_influence_mod_requires_unique_monster_presence (1 to 1),"body_armour:350, amulet:350"
SpellBlockPercentageEldritchImplicitUniquePresence5,,eater_of_worlds_implicit,75,base_spell_block_% (11 to 11) | local_influence_mod_requires_unique_monster_presence (1 to 1),"body_armour:350, amulet:350"
SpellBlockPercentageEldritchImplicitUniquePresence6,,eater_of_worlds_implicit,75,base_spell_block_% (12 to 12) | local_influence_mod_requires_unique_monster_presence (1 to 1),"body_armour:350, amulet:350"
SpellBlockPercentageEldritchImplicitPinnaclePresence1,,eater_of_worlds_implicit,75,base_spell_block_% (9 to 9) | local_influence_mod_requires_celestial_boss_presence (1 to 1),
SpellBlockPercentageEldritchImplicitPinnaclePresence2,,eater_of_worlds_implicit,75,base_spell_block_% (10 to 10) | local_influence_mod_requires_celestial_boss_presence (1 to 1),
SpellBlockPercentageEldritchImplicitPinnaclePresence3,,eater_of_worlds_implicit,75,base_spell_block_% (11 to 11) | local_influence_mod_requires_celestial_boss_presence (1 to 1),"body_armour:140, amulet:140"
SpellBlockPercentageEldritchImplicitPinnaclePresence4,,eater_of_worlds_implicit,75,base_spell_block_% (12 to 12) | local_influence_mod_requires_celestial_boss_presence (1 to 1),"body_armour:140, amulet:140"
SpellBlockPercentageEldritchImplicitPinnaclePresence5,,eater_of_worlds_implicit,75,base_spell_block_% (13 to 13) | local_influence_mod_requires_celestial_boss_presence (1 to 1),"body_armour:140, amulet:140"
SpellBlockPercentageEldritchImplicitPinnaclePresence6,,eater_of_worlds_implicit,75,base_spell_block_% (14 to 14) | local_influence_mod_requires_celestial_boss_presence (1 to 1),"body_armour:140, amulet:140"
GlobalPhysicalDamageReductionRatingPercentEldritchImplicit1,,eater_of_worlds_implicit,75,physical_damage_reduction_rating_+% (17 to 18),"body_armour:1000, amulet:1000"
GlobalPhysicalDamageReductionRatingPercentEldritchImplicit2,,eater_of_worlds_implicit,75,physical_damage_reduction_rating_+% (19 to 20),"body_armour:1000, amulet:1000"
GlobalPhysicalDamageReductionRatingPercentEldritchImplicit3,,eater_of_worlds_implicit,75,physical_damage_reduction_rating_+% (21 to 22),"body_armour:1000, amulet:1000"
GlobalPhysicalDamageReductionRatingPercentEldritchImplicit4,,eater_of_worlds_implicit,75,physical_damage_reduction_rating_+% (23 to 24),"body_armour:1000, amulet:1000"
GlobalPhysicalDamageReductionRatingPercentEldritchImplicit5,,eater_of_worlds_implicit,75,physical_damage_reduction_rating_+% (25 to 26),"body_armour:1000, amulet:1000"
GlobalPhysicalDamageReductionRatingPercentEldritchImplicit6,,eater_of_worlds_implicit,75,physical_damage_reduction_rating_+% (27 to 28),"body_armour:1000, amulet:1000"
GlobalPhysicalDamageReductionRatingPercentEldritchImplicitUniquePresence1,,eater_of_worlds_implicit,75,physical_damage_reduction_rating_+% (23 to 24) | local_influence_mod_requires_unique_monster_presence (1 to 1),
GlobalPhysicalDamageReductionRatingPercentEldritchImplicitUniquePresence2,,eater_of_worlds_implicit,75,physical_damage_reduction_rating_+% (25 to 26) | local_influence_mod_requires_unique_monster_presence (1 to 1),"body_armour:500, amulet:500"
GlobalPhysicalDamageReductionRatingPercentEldritchImplicitUniquePresence3,,eater_of_worlds_implicit,75,physical_damage_reduction_rating_+% (27 to 28) | local_influence_mod_requires_unique_monster_presence (1 to 1),"body_armour:500, amulet:500"
GlobalPhysicalDamageReductionRatingPercentEldritchImplicitUniquePresence4,,eater_of_worlds_implicit,75,physical_damage_reduction_rating_+% (29 to 30) | local_influence_mod_requires_unique_monster_presence (1 to 1),"body_armour:500, amulet:500"
GlobalPhysicalDamageReductionRatingPercentEldritchImplicitUniquePresence5,,eater_of_worlds_implicit,75,physical_damage_reduction_rating_+% (31 to 32) | local_influence_mod_requires_unique_monster_presence (1 to 1),"body_armour:500, amulet:500"
GlobalPhysicalDamageReductionRatingPercentEldritchImplicitUniquePresence6,,eater_of_worlds_implicit,75,physical_damage_reduction_rating_+% (33 to 34) | local_influence_mod_requires_unique_monster_presence (1 to 1),"body_armour:500, amulet:500"
GlobalPhysicalDamageReductionRatingPercentEldritchImplicitPinnaclePresence1,,eater_of_worlds_implicit,75,physical_damage_reduction_rating_+% (29 to 30) | local_influence_mod_requires_celestial_boss_presence (1 to 1),
GlobalPhysicalDamageReductionRatingPercentEldritchImplicitPinnaclePresence2,,eater_of_worlds_implicit,75,physical_damage_reduction_rating_+% (31 to 32) | local_influence_mod_requires_celestial_boss_presence (1 to 1),
GlobalPhysicalDamageReductionRatingPercentEldritchImplicitPinnaclePresence3,,eater_of_worlds_implicit,75,physical_damage_reduction_rating_+% (33 to 34) | local_influence_mod_requires_celestial_boss_presence (1 to 1),"body_armour:200, amulet:200"
GlobalPhysicalDamageReductionRatingPercentEldritchImplicitPinnaclePresence4,,eater_of_worlds_implicit,75,physical_damage_reduction_rating_+% (35 to 36) | local_influence_mod_requires_celestial_boss_presence (1 to 1),"body_armour:200, amulet:200"
GlobalPhysicalDamageReductionRatingPercentEldritchImplicitPinnaclePresence5,,eater_of_worlds_implicit,75,physical_damage_reduction_rating_+% (37 to 38) | local_influence_mod_requires_celestial_boss_presence (1 to 1),"body_armour:200, amulet:200"
GlobalPhysicalDamageReductionRatingPercentEldritchImplicitPinnaclePresence6,,eater_of_worlds_implicit,75,physical_damage_reduction_rating_+% (39 to 40) | local_influence_mod_requires_celestial_boss_presence (1 to 1),"body_armour:200, amulet:200"
GlobalEvasionRatingPercentEldritchImplicit1,,eater_of_worlds_implicit,75,evasion_rating_+% (17 to 18),"body_armour:1000, amulet:1000"
GlobalEvasionRatingPercentEldritchImplicit2,,eater_of_worlds_implicit,75,evasion_rating_+% (19 to 20),"body_armour:1000, amulet:1000"
